id,[Random] First Name,[Random] Last Name,Lead Source,Created Date,Created Month,Became an MQL Date,MQL Month,Opportunity Created Date,Opportunity Month,Closed Date,Closed Month,Account ID,Account Domain,Account Name,Account Country,Account Continent,Opportunity ID,Product,Stage Status,New business booking $,MQL month / year,MQL to OPP date diff,OPP month / year,OPP to CW date diff,Closed month / year
7618,Sean,Fisher,Signup,21/03/2023,01/03/2023,13/07/2023,07/01/2023,,,,,18000000000000000000,company6117316198.com,Company6117316198,Mexico,North America,,,,0,07/01/2023,,,,
7619,Virginia,Richardson,Signup,03/07/2023,01/07/2023,08/07/2023,07/01/2023,08/04/2023,08/01/2023,08/09/2023,08/01/2023,17000000000000000000,company2200534567.com,Company2200534567,Sweden,Europe,opp3026700366,Professional Monthly,Discovery,100,07/01/2023,1,08/01/2023,0,08/01/2023
7624,Stephanie,Chandler,Request Demo,05/08/2023,01/08/2023,09/08/2023,08/01/2023,,,,,1650000000000000000,company2212019628.com,Company2212019628,Guatemala,North America,,,,0,08/01/2023,,,,
7626,Michele,Torres,Signup,09/08/2023,01/08/2023,10/08/2023,08/01/2023,,,,,10600000000000000000,company3452340670.com,Company3452340670,Vatican City,Europe,,,,0,08/01/2023,,,,
7629,Robert,Payne,Signup,20/04/2023,01/04/2023,25/04/2023,04/01/2023,05/02/2023,05/01/2023,05/05/2023,05/01/2023,18400000000000000000,company2222604296.com,Company2222604296,Bosnia and Herzegovina,Europe,opp7753632503,Professional Monthly,Negotiation,100,04/01/2023,1,05/01/2023,0,05/01/2023
7630,Jason,Hall,Request Demo,10/02/2023,01/02/2023,13/02/2023,02/01/2023,,,,,18300000000000000000,company7238175544.com,Company7238175544,Greece,Europe,,,,0,02/01/2023,,,,
7642,Nathan,Jones,Gated Content,14/10/2023,01/10/2023,26/10/2023,10/01/2023,,,,,11700000000000000000,company780026628.com,Company780026628,Slovakia,Europe,,,,0,10/01/2023,,,,
7647,Heather,Underwood,Signup,13/09/2023,01/09/2023,15/09/2023,09/01/2023,,,,,17800000000000000000,company4256770932.com,Company4256770932,United Kingdom,Europe,,,,0,09/01/2023,,,,
7649,Patricia,Andrews,Request Demo,05/06/2023,01/06/2023,09/06/2023,06/01/2023,,,,,13800000000000000000,company622289970.com,Company622289970,Rwanda,Africa,,,,0,06/01/2023,,,,
7652,Daniel,Rush,Gated Content,06/10/2023,01/10/2023,19/10/2023,10/01/2023,10/24/23,10/01/2023,01/02/2024,01/01/2024,11800000000000000000,company5378896168.com,Company5378896168,Norway,Europe,opp9044706120,Free,Closed Won,0,10/01/2023,0,10/01/2023,3,01/01/2024
7656,Christina,Parker,Signup,18/09/2023,01/09/2023,23/09/2023,09/01/2023,9/26/23,09/01/2023,,,1760000000000000000,company7015365386.com,Company7015365386,Germany,Europe,opp1408957182,Free,Legal,0,09/01/2023,0,09/01/2023,,
7657,Anthony,Bauer,Request Demo,16/10/2023,01/10/2023,18/10/2023,10/01/2023,10/22/23,10/01/2023,,,6110000000000000000,company9150733529.com,Company9150733529,Cuba,North America,opp6090162716,Free,Contract Signed,0,10/01/2023,0,10/01/2023,,
7658,Linda,Moore,Request Demo,27/08/2023,01/08/2023,01/11/2023,11/01/2023,12/25/23,12/01/2023,12/01/2023,12/01/2023,16800000000000000000,company8777218845.com,Company8777218845,Andorra,Europe,opp1000743907,Free,Closed Won,0,11/01/2023,1,12/01/2023,0,12/01/2023
7663,Joshua,Silva,Request Demo,22/04/2023,01/04/2023,23/07/2023,07/01/2023,,,,,9830000000000000000,company4869623237.com,Company4869623237,Guatemala,North America,,,,0,07/01/2023,,,,
7665,Jennifer,Fitzgerald,Request Demo,22/01/2023,01/01/2023,26/01/2023,01/01/2023,1/28/23,01/01/2023,4/21/23,04/01/2023,13000000000000000000,company7277394820.com,Company7277394820,Greece,Europe,opp9201065191,Professional Monthly,Closed Won,100,01/01/2023,0,01/01/2023,3,04/01/2023
7668,Peter,Wilson,3rd Party Data,27/11/2023,01/11/2023,10/12/2023,12/01/2023,,,,,881000000000000000,company8182137396.com,Company8182137396,Liechtenstein,Europe,,,,0,12/01/2023,,,,
7670,Denise,Page,Signup,06/08/2023,01/08/2023,07/08/2023,08/01/2023,8/13/23,08/01/2023,,,6110000000000000000,company870827818.com,Company870827818,Macedonia,Europe,opp6886873640,Professional Monthly,Contract Signed,100,08/01/2023,0,08/01/2023,,
7673,Courtney,Clark,Request Demo,04/08/2023,01/08/2023,06/08/2023,08/01/2023,09/05/2023,09/01/2023,09/01/2023,09/01/2023,4570000000000000000,company8852493261.com,Company8852493261,Mongolia,Asia,opp8485559224,Professional Monthly,Closed Won,100,08/01/2023,1,09/01/2023,0,09/01/2023
7678,Michelle,Gardner,Signup,29/10/2023,01/10/2023,31/10/2023,10/01/2023,,,,,6500000000000000000,company9593300589.com,Company9593300589,US,North America,,,,0,10/01/2023,,,,
7679,Jessica,Johnson,Signup,24/03/2023,01/03/2023,27/03/2023,03/01/2023,,,,,6140000000000000000,company5021327545.com,Company5021327545,Vietnam,Asia,,,,0,03/01/2023,,,,
7681,Brent,Simpson,Signup,11/02/2023,01/02/2023,07/03/2023,03/01/2023,04/01/2023,04/01/2023,04/06/2023,04/01/2023,15400000000000000000,company2071300336.com,Company2071300336,Sweden,Europe,opp1892259439,Professional Monthly,Closed Lost,100,03/01/2023,1,04/01/2023,0,04/01/2023
7682,James,Fuller,Request Demo,15/07/2023,01/07/2023,06/11/2023,11/01/2023,,,,,11800000000000000000,company2046935007.com,Company2046935007,Haiti,North America,,,,0,11/01/2023,,,,
7685,Brian,Morales,Signup,25/08/2023,01/08/2023,29/08/2023,08/01/2023,,,,,6490000000000000000,company3155633289.com,Company3155633289,Congo,Africa,,,,0,08/01/2023,,,,
7689,Brittney,Sanders,Signup,22/07/2023,01/07/2023,28/08/2023,08/01/2023,,,,,13100000000000000000,company744919091.com,Company744919091,US,North America,,,,0,08/01/2023,,,,
7698,Cynthia,White,Signup,21/11/2023,01/11/2023,25/11/2023,11/01/2023,11/28/23,11/01/2023,12/01/2023,12/01/2023,16400000000000000000,company2245565623.com,Company2245565623,Congo,Africa,opp8877989176,Free,Closed Won,0,11/01/2023,0,11/01/2023,1,12/01/2023
7699,Amy,Pope,Signup,04/05/2023,01/05/2023,21/05/2023,05/01/2023,6/14/23,06/01/2023,,,6720000000000000000,company1870738790.com,Company1870738790,Barbados,North America,opp8671680805,Professional Monthly,Discovery,100,05/01/2023,1,06/01/2023,,
7701,Kelly,Romero,Signup,05/01/2023,01/01/2023,17/04/2023,04/01/2023,4/20/23,04/01/2023,5/20/23,05/01/2023,3920000000000000000,company9762131274.com,Company9762131274,Bulgaria,Europe,opp7795105314,Enterprise Monthly,Closed Won,1000,04/01/2023,0,04/01/2023,1,05/01/2023
7706,Luis,Bush,Signup,13/04/2023,01/04/2023,04/08/2023,08/01/2023,8/31/23,08/01/2023,,,8470000000000000000,company5039331705.com,Company5039331705,Sweden,Europe,opp2690859673,Free,Negotiation,0,08/01/2023,0,08/01/2023,,
7713,Kimberly,Adkins,Request Demo,15/07/2023,01/07/2023,20/07/2023,07/01/2023,,,,,12100000000000000000,company9969367611.com,Company9969367611,Dominica,North America,,,,0,07/01/2023,,,,
7716,Chad,Acosta,Request Demo,07/12/2023,01/12/2023,09/12/2023,12/01/2023,12/11/2023,12/01/2023,2/20/24,02/01/2024,17000000000000000000,company3283855372.com,Company3283855372,Armenia,Europe,opp6328920498,Free,Closed Won,0,12/01/2023,0,12/01/2023,2,02/01/2024
7730,William,Petty,Request Demo,04/03/2023,01/03/2023,07/03/2023,03/01/2023,3/13/23,03/01/2023,,,8740000000000000000,company9293365595.com,Company9293365595,Luxembourg,Europe,opp3425545637,Business Monthly,Closed Lost,500,03/01/2023,0,03/01/2023,,
7731,Alicia,Spence,Gated Content,11/04/2023,01/04/2023,20/04/2023,04/01/2023,,,,,17900000000000000000,company3782217381.com,Company3782217381,Montenegro,Europe,,,,0,04/01/2023,,,,
7732,Angela,Ryan,Request Demo,31/10/2023,01/10/2023,01/11/2023,11/01/2023,,,,,11300000000000000000,company2871602966.com,Company2871602966,Barbados,North America,,,,0,11/01/2023,,,,
7733,Michelle,Orozco,Signup,05/09/2023,01/09/2023,02/10/2023,10/01/2023,10/30/23,10/01/2023,,,17300000000000000000,company3143395983.com,Company3143395983,Liechtenstein,Europe,opp3343032954,Free,Negotiation,0,10/01/2023,0,10/01/2023,,
7737,Tiffany,Mills,Request Demo,05/02/2023,01/02/2023,21/05/2023,05/01/2023,06/06/2023,06/01/2023,,,5200000000000000000,company1052049696.com,Company1052049696,El Salvador,North America,opp3327209532,Professional Monthly,Contract Signed,100,05/01/2023,1,06/01/2023,,
7740,Richard,Rodriguez,Request Demo,14/09/2023,01/09/2023,19/09/2023,09/01/2023,12/08/2023,12/01/2023,2/20/24,02/01/2024,587000000000000000,company6876850042.com,Company6876850042,Denmark,Europe,opp649158537,Business Monthly,Closed Won,500,09/01/2023,3,12/01/2023,2,02/01/2024
7742,Chad,Mason,Signup,09/08/2023,01/08/2023,11/08/2023,08/01/2023,8/13/23,08/01/2023,,,10700000000000000000,company6210149459.com,Company6210149459,Grenada,North America,opp2841555441,Free,Disqualified,0,08/01/2023,0,08/01/2023,,
7744,Thomas,Wilson,Signup,01/02/2023,01/02/2023,12/02/2023,02/01/2023,,,,,10100000000000000000,company9200794024.com,Company9200794024,Sao Tome and Principe,Africa,,,,0,02/01/2023,,,,
7748,Ashley,Byrd,Request Demo,04/04/2023,01/04/2023,05/04/2023,04/01/2023,,,,,246000000000000000,company754204065.com,Company754204065,Lithuania,Europe,,,,0,04/01/2023,,,,
7751,Cynthia,Beard,Request Demo,01/09/2023,01/09/2023,04/09/2023,09/01/2023,,,,,1610000000000000000,company5400252121.com,Company5400252121,Finland,Europe,,,,0,09/01/2023,,,,
7752,Carmen,Oliver,Signup,02/12/2023,01/12/2023,03/12/2023,12/01/2023,,,,,11600000000000000000,company5786084501.com,Company5786084501,Cuba,North America,,,,0,12/01/2023,,,,
7760,Joshua,Jones,Signup,20/10/2023,01/10/2023,21/10/2023,10/01/2023,,,,,12100000000000000000,company6783437649.com,Company6783437649,Vanuatu,Oceania,,,,0,10/01/2023,,,,
7762,Michael,Mendoza,Signup,16/04/2023,01/04/2023,17/04/2023,04/01/2023,,,,,8500000000000000000,company9547172708.com,Company9547172708,Malta,Europe,,,,0,04/01/2023,,,,
7763,Michael,Hopkins,Signup,01/02/2023,01/02/2023,03/02/2023,02/01/2023,,,,,16700000000000000000,company2334051044.com,Company2334051044,Antigua and Barbuda,North America,,,,0,02/01/2023,,,,
7774,Matthew,Hayes,Signup,05/01/2023,01/01/2023,14/04/2023,04/01/2023,,,,,3520000000000000000,company6765671795.com,Company6765671795,Trinidad and Tobago,North America,,,,0,04/01/2023,,,,
7779,Angie,Alexander,Events,06/02/2023,01/02/2023,26/03/2023,03/01/2023,,,,,17400000000000000000,company4288715706.com,Company4288715706,Malta,Europe,,,,0,03/01/2023,,,,
7782,Juan,Thompson,Signup,14/11/2023,01/11/2023,16/11/2023,11/01/2023,,,,,13300000000000000000,company9824016110.com,Company9824016110,Romania,Europe,,,,0,11/01/2023,,,,
7787,Jacqueline,Gillespie,Request Demo,27/03/2023,01/03/2023,31/03/2023,03/01/2023,,,,,9870000000000000000,company8715486922.com,Company8715486922,Panama,North America,,,,0,03/01/2023,,,,
7788,Shelia,Yates,Signup,07/02/2023,01/02/2023,17/03/2023,03/01/2023,,,,,8090000000000000000,company1388916832.com,Company1388916832,Libya,Africa,,,,0,03/01/2023,,,,
7793,James,Green,Signup,22/08/2023,01/08/2023,26/08/2023,08/01/2023,,,,,3190000000000000000,company4624612719.com,Company4624612719,Togo,Africa,,,,0,08/01/2023,,,,
7794,Sandra,Hodges,Signup,28/08/2023,01/08/2023,02/09/2023,09/01/2023,,,,,12300000000000000000,company9042873736.com,Company9042873736,Antigua and Barbuda,North America,,,,0,09/01/2023,,,,
7798,David,Duncan,Signup,19/07/2023,01/07/2023,13/08/2023,08/01/2023,,,,,10800000000000000000,company5383754537.com,Company5383754537,Vietnam,Asia,,,,0,08/01/2023,,,,
7804,Antonio,Floyd,Request Demo,16/12/2023,01/12/2023,20/12/2023,12/01/2023,1/13/24,01/01/2024,,,17200000000000000000,company5246150851.com,Company5246150851,Luxembourg,Europe,opp1115595574,Professional Monthly,Contract Signed,100,12/01/2023,1,01/01/2024,,
7812,Rachael,Sosa,Signup,15/09/2023,01/09/2023,08/10/2023,10/01/2023,,,,,14200000000000000000,company2545940708.com,Company2545940708,Iceland,Europe,,,,0,10/01/2023,,,,
7814,Benjamin,Conley,Signup,27/03/2023,01/03/2023,01/04/2023,04/01/2023,,,,,17800000000000000000,company1597886060.com,Company1597886060,Hungary,Europe,,,,0,04/01/2023,,,,
7815,Michael,Martin,Request Demo,05/07/2023,01/07/2023,10/07/2023,07/01/2023,,,,,2820000000000000000,company1793556559.com,Company1793556559,Lithuania,Europe,,,,0,07/01/2023,,,,
7819,Haley,Kane,Request Demo,12/09/2023,01/09/2023,17/09/2023,09/01/2023,,,,,9660000000000000000,company4454067432.com,Company4454067432,Panama,North America,,,,0,09/01/2023,,,,
7820,Amy,Cole,Signup,16/11/2023,01/11/2023,19/11/2023,11/01/2023,11/22/23,11/01/2023,12/20/23,12/01/2023,1200000000000000000,company7256802476.com,Company7256802476,Grenada,North America,opp9599063565,Free,Closed Won,0,11/01/2023,0,11/01/2023,1,12/01/2023
7825,Daniel,Adams,Request Demo,05/10/2023,01/10/2023,08/10/2023,10/01/2023,10/14/23,10/01/2023,,,16700000000000000000,company212850903.com,Company212850903,Sweden,Europe,opp9346343256,Free,Disqualified,0,10/01/2023,0,10/01/2023,,
7831,Lindsey,Ramos,Events,03/02/2023,01/02/2023,18/02/2023,02/01/2023,,,,,4770000000000000000,company7993258987.com,Company7993258987,Estonia,Europe,,,,0,02/01/2023,,,,
7833,Alexander,Young,Signup,06/11/2023,01/11/2023,11/11/2023,11/01/2023,,,,,14300000000000000000,company9080949822.com,Company9080949822,Belarus,Europe,,,,0,11/01/2023,,,,
7834,James,Shaw,Request Demo,08/09/2023,01/09/2023,13/09/2023,09/01/2023,,,,,9360000000000000000,company6729398022.com,Company6729398022,Romania,Europe,,,,0,09/01/2023,,,,
7836,Danielle,Casey,Signup,01/03/2023,01/03/2023,10/06/2023,06/01/2023,,,,,14900000000000000000,company5969509115.com,Company5969509115,Germany,Europe,,,,0,06/01/2023,,,,
7838,Betty,Thompson,Signup,08/11/2023,01/11/2023,30/11/2023,11/01/2023,,,,,17500000000000000000,company6125611843.com,Company6125611843,Angola,Africa,,,,0,11/01/2023,,,,
7839,John,Gibson,Request Demo,03/10/2023,01/10/2023,14/12/2023,12/01/2023,,,,,2000000000000000000,company4538538820.com,Company4538538820,US,North America,,,,0,12/01/2023,,,,
7843,Sara,Baker,Signup,17/07/2023,01/07/2023,18/07/2023,07/01/2023,7/21/23,07/01/2023,,,14300000000000000000,company5064360206.com,Company5064360206,Kuwait,Asia,opp9731268279,Free,Disqualified,0,07/01/2023,0,07/01/2023,,
7846,Andrew,Obrien,Signup,11/02/2023,01/02/2023,17/02/2023,02/01/2023,2/22/23,02/01/2023,,,9400000000000000000,company2828427966.com,Company2828427966,Austria,Europe,opp1601007323,Professional Monthly,Contract Signed,100,02/01/2023,0,02/01/2023,,
7851,Donna,Bell,Request Demo,11/03/2023,01/03/2023,16/03/2023,03/01/2023,3/17/23,03/01/2023,04/01/2023,04/01/2023,9100000000000000000,company8451728247.com,Company8451728247,France,Europe,opp4370134166,Enterprise Monthly,Closed Won,1000,03/01/2023,0,03/01/2023,1,04/01/2023
7854,Jennifer,Hill,Gated Content,15/10/2023,01/10/2023,27/10/2023,10/01/2023,10/31/23,10/01/2023,,,3850000000000000000,company4154214467.com,Company4154214467,Nicaragua,North America,opp7867684289,Free,Negotiation,0,10/01/2023,0,10/01/2023,,
7855,Brooke,Davis,Request Demo,31/03/2023,01/03/2023,05/04/2023,04/01/2023,04/10/2023,04/01/2023,,,15200000000000000000,company1499928478.com,Company1499928478,Barbados,North America,opp7281247073,Professional Monthly,Closed Lost,100,04/01/2023,0,04/01/2023,,
7858,Amber,Lambert,Signup,12/08/2023,01/08/2023,11/10/2023,10/01/2023,,,,,2410000000000000000,company5411009840.com,Company5411009840,Nicaragua,North America,,,,0,10/01/2023,,,,
7859,Derrick,Carlson,Signup,29/06/2023,01/06/2023,12/09/2023,09/01/2023,02/07/2024,02/01/2024,04/07/2024,04/01/2024,16900000000000000000,company3184843775.com,Company3184843775,Bahamas,North America,opp153655014,Professional Monthly,Closed Won,100,09/01/2023,5,02/01/2024,2,04/01/2024
7860,Michael,West,Events,04/07/2023,01/07/2023,10/10/2023,10/01/2023,,,,,13400000000000000000,company5386274991.com,Company5386274991,Congo,Africa,,,,0,10/01/2023,,,,
7862,Tara,Ball,Signup,21/03/2023,01/03/2023,01/06/2023,06/01/2023,,,,,16500000000000000000,company3346761480.com,Company3346761480,Andorra,Europe,,,,0,06/01/2023,,,,
7865,Stephanie,Jennings,Request Demo,25/03/2023,01/03/2023,06/05/2023,05/01/2023,,,,,209000000000000000,company9338799329.com,Company9338799329,Palau,Oceania,,,,0,05/01/2023,,,,
7868,Aaron,Brown,Signup,23/09/2023,01/09/2023,26/09/2023,09/01/2023,10/24/23,10/01/2023,10/31/23,10/01/2023,1780000000000000000,company8568639543.com,Company8568639543,Cyprus,Europe,opp7382292841,Professional Monthly,Closed Lost,100,09/01/2023,1,10/01/2023,0,10/01/2023
7870,Katrina,Wiggins,Gated Content,17/07/2023,01/07/2023,23/07/2023,07/01/2023,,,,,8910000000000000000,company3727456482.com,Company3727456482,Bulgaria,Europe,,,,0,07/01/2023,,,,
7872,Kelly,Cameron,Signup,27/05/2023,01/05/2023,29/05/2023,05/01/2023,9/18/23,09/01/2023,,,8420000000000000000,company91995546.com,Company91995546,Lithuania,Europe,opp2223039620,Free,Legal,0,05/01/2023,4,09/01/2023,,
7875,Jeremy,Vasquez,Signup,04/02/2023,01/02/2023,05/02/2023,02/01/2023,02/09/2023,02/01/2023,4/29/23,04/01/2023,15200000000000000000,company6544183478.com,Company6544183478,Liechtenstein,Europe,opp9147917484,Professional Monthly,Closed Won,100,02/01/2023,0,02/01/2023,2,04/01/2023
7878,Jennifer,Kelley,Gated Content,24/01/2023,01/01/2023,27/01/2023,01/01/2023,,,,,14000000000000000000,company9239618341.com,Company9239618341,Liechtenstein,Europe,,,,0,01/01/2023,,,,
7879,Teresa,Hawkins,Gated Content,15/07/2023,01/07/2023,16/07/2023,07/01/2023,,,,,17900000000000000000,company7461567587.com,Company7461567587,Guatemala,North America,,,,0,07/01/2023,,,,
7880,Matthew,Lopez,Signup,25/04/2023,01/04/2023,21/07/2023,07/01/2023,08/12/2023,08/01/2023,,,3860000000000000000,company6120803007.com,Company6120803007,Nicaragua,North America,opp5208739033,Business Monthly,Discovery,500,07/01/2023,1,08/01/2023,,
7882,Paul,Smith,Signup,10/02/2023,01/02/2023,11/02/2023,02/01/2023,,,,,754000000000000000,company8735127077.com,Company8735127077,Spain,Europe,,,,0,02/01/2023,,,,
7888,Brianna,Barron,Gated Content,09/10/2023,01/10/2023,22/10/2023,10/01/2023,10/23/23,10/01/2023,11/01/2023,11/01/2023,18400000000000000000,company339487804.com,Company339487804,US,North America,opp7260544233,Professional Monthly,Closed Won,100,10/01/2023,0,10/01/2023,1,11/01/2023
7891,Jennifer,Bowman,Signup,08/02/2023,01/02/2023,10/02/2023,02/01/2023,02/11/2023,02/01/2023,,,15500000000000000000,company5557377531.com,Company5557377531,San Marino,Europe,opp7631832433,Professional Monthly,Disqualified,100,02/01/2023,0,02/01/2023,,
7898,Robert,Perez,Request Demo,01/08/2023,01/08/2023,05/08/2023,08/01/2023,,,,,6380000000000000000,company147644389.com,Company147644389,Oman,Asia,,,,0,08/01/2023,,,,
7900,Kaitlin,Griffith,Request Demo,21/10/2023,01/10/2023,25/10/2023,10/01/2023,,,,,9480000000000000000,company6398100354.com,Company6398100354,Austria,Europe,,,,0,10/01/2023,,,,
7901,John,Li,Gated Content,31/10/2023,01/10/2023,11/11/2023,11/01/2023,11/16/23,11/01/2023,12/23/23,12/01/2023,14100000000000000000,company4717186699.com,Company4717186699,Laos,Asia,opp4878131290,Professional Monthly,Closed Won,100,11/01/2023,0,11/01/2023,1,12/01/2023
7902,Ryan,Rice,Request Demo,31/03/2023,01/03/2023,02/04/2023,04/01/2023,,,,,16900000000000000000,company1858054993.com,Company1858054993,Oman,Asia,,,,0,04/01/2023,,,,
7905,Victoria,Morgan,Request Demo,11/05/2023,01/05/2023,15/05/2023,05/01/2023,5/18/23,05/01/2023,05/01/2023,05/01/2023,9650000000000000000,company4490042212.com,Company4490042212,Norway,Europe,opp5226669150,Free,Closed Won,0,05/01/2023,0,05/01/2023,0,05/01/2023
7908,David,Perez,Signup,15/02/2023,01/02/2023,20/02/2023,02/01/2023,2/27/23,02/01/2023,,,13400000000000000000,company8150747998.com,Company8150747998,United Kingdom,Europe,opp635312230,Professional Monthly,Negotiation,100,02/01/2023,0,02/01/2023,,
7909,Karen,Martinez,Request Demo,16/10/2023,01/10/2023,21/10/2023,10/01/2023,12/17/23,12/01/2023,,,2390000000000000000,company4339241048.com,Company4339241048,Niger,Africa,opp4823070618,Business Monthly,Closed Lost,500,10/01/2023,2,12/01/2023,,
7910,Amy,Parker,Signup,15/09/2023,01/09/2023,01/12/2023,12/01/2023,,,,,15700000000000000000,company7398650907.com,Company7398650907,Antigua and Barbuda,North America,,,,0,12/01/2023,,,,
7915,Christopher,Edwards,Request Demo,04/10/2023,01/10/2023,08/10/2023,10/01/2023,10/10/2023,10/01/2023,10/01/2023,10/01/2023,13800000000000000000,company5008259889.com,Company5008259889,Libya,Africa,opp8422688864,Professional Monthly,Closed Won,100,10/01/2023,0,10/01/2023,0,10/01/2023
